id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
197932,Myanmar,MMR,19.28125,97.329178,"[19.28125, 97.329178]",Triangulation,Conflict,total,1400,10/20/2025,10/13/2025,10/20/2025,2025,29148,Myanmar: Non-International armed conflict (NIAC) - Kayah State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayah State, Myanmar","19.28125, 97.329178",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-29T12:35:28.481015Z,"Myanmar: 1,400 displacements, 13 October - 20 October. According to UNHCR Myanmar, a total of 1400 people were displaced in Kayah State, Myanmar due to non-international armed conflict (niac) on 13 October UNHCR Myanmar - 20 October 2025",,Non-International armed conflict (NIAC)
197933,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Triangulation,Conflict,total,5100,10/20/2025,10/13/2025,10/20/2025,2025,29143,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-29T12:35:28.653386Z,"Myanmar: 5,100 displacements, 13 October - 20 October. Non-international armed conflict (niac) resulted in a total of 5100 people being displaced in Tanintharyi Region, Myanmar on 13 October, according to UNHCR Myanmar. UNHCR Myanmar - 20 October 2025",,Non-International armed conflict (NIAC)
197934,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,700,10/20/2025,10/13/2025,10/20/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-29T12:35:28.838032Z,"Myanmar: 700 displacements, 13 October - 20 October. A total of 700 people were displaced due to non-international armed conflict (niac) on 13 October in Kayin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 20 October 2025",,Non-International armed conflict (NIAC)
195027,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Triangulation,Conflict,total,800,10/13/2025,10/6/2025,10/13/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-10-16T14:09:58.894408Z,"Myanmar: 800 displacements, 06 October - 13 October. According to UNHCR Myanmar, a total of 800 people were displaced in North Shan State, Shan State, Myanmar due to non-international armed conflict (niac) on 6 October UNHCR Myanmar - 13 October 2025",,Non-International armed conflict (NIAC)
195028,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Triangulation,Conflict,total,2500,10/13/2025,10/6/2025,10/13/2025,2025,29143,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-16T14:09:58.960553Z,"Myanmar: 2,500 displacements, 06 October - 13 October. A total of 2500 people were displaced due to non-international armed conflict (niac) on 6 October in Tanintharyi Region, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 13 October 2025",,Non-International armed conflict (NIAC)
195029,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Triangulation,Conflict,total,900,10/13/2025,10/6/2025,10/13/2025,2025,29147,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-16T14:09:59.028416Z,"Myanmar: 900 displacements, 06 October - 13 October. A total of 900 people were displaced due to non-international armed conflict (niac) on 6 October in Kachin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 13 October 2025",,Non-International armed conflict (NIAC)
194065,Myanmar,MMR,19.28125,97.329178,"[19.28125, 97.329178]",Triangulation,Conflict,total,1100,10/6/2025,9/29/2025,10/6/2025,2025,29148,Myanmar: Non-International armed conflict (NIAC) - Kayah State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayah State, Myanmar","19.28125, 97.329178",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-09T10:05:40.971458Z,"Myanmar: 1,100 displacements, 29 September - 06 October. According to UNHCR Myanmar, a total of 1100 people were displaced in Kayah State, Myanmar due to non-international armed conflict (niac) on 29 September UNHCR Myanmar - 06 October 2025",,Non-International armed conflict (NIAC)
194066,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,400,10/6/2025,9/29/2025,10/6/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-09T10:05:41.059834Z,"Myanmar: 400 displacements, 29 September - 06 October. According to UNHCR Myanmar, a total of 400 people were displaced in Kayin State, Myanmar due to non-international armed conflict (niac) on 29 September UNHCR Myanmar - 06 October 2025",,Non-International armed conflict (NIAC)
194067,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Triangulation,Conflict,total,200,10/6/2025,9/29/2025,10/6/2025,2025,29146,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-09T10:05:41.133590Z,"Myanmar: 200 displacements, 29 September - 06 October. Non-international armed conflict (niac) resulted in a total of 200 people being displaced in Sagaing, Myanmar on 29 September, according to UNHCR Myanmar. UNHCR Myanmar - 06 October 2025",,Non-International armed conflict (NIAC)
194008,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Triangulation,Conflict,total,100,9/29/2025,9/22/2025,9/29/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-10-09T09:04:52.062517Z,"Myanmar: 100 displacements, 22 September - 29 September. According to UNHCR Myanmar, a total of 100 people were displaced in South Shan State, Shan State, Myanmar due to non-international armed conflict (niac) on 22 September UNHCR Myanmar - 29 September 2025",,Non-International armed conflict (NIAC)
194009,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Triangulation,Conflict,total,2100,9/29/2025,9/22/2025,9/29/2025,2025,29143,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-09T09:04:52.166255Z,"Myanmar: 2,100 displacements, 22 September - 29 September. According to UNHCR Myanmar, a total of 2100 people were displaced in Tanintharyi Region, Myanmar due to non-international armed conflict (niac) on 22 September UNHCR Myanmar - 29 September 2025",,Non-International armed conflict (NIAC)
194010,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,100,9/29/2025,9/22/2025,9/29/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-09T09:04:52.253277Z,"Myanmar: 100 displacements, 22 September - 29 September. Non-international armed conflict (niac) resulted in a total of 100 people being displaced in Kayin State, Myanmar on 22 September, according to UNHCR Myanmar. UNHCR Myanmar - 29 September 2025",,Non-International armed conflict (NIAC)
194011,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Triangulation,Conflict,total,1100,9/29/2025,9/22/2025,9/29/2025,2025,29144,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-10-09T09:04:52.322945Z,"Myanmar: 1,100 displacements, 22 September - 29 September. Non-international armed conflict (niac) resulted in a total of 1100 people being displaced in Rakhine, Myanmar on 22 September, according to UNHCR Myanmar. UNHCR Myanmar - 29 September 2025",,Non-International armed conflict (NIAC)
193469,Myanmar,MMR,19.28125,97.329178,"[19.28125, 97.329178]",Triangulation,Conflict,total,1400,9/22/2025,9/15/2025,9/22/2025,2025,29148,Myanmar: Non-International armed conflict (NIAC) - Kayah State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayah State, Myanmar","19.28125, 97.329178",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-26T09:28:41.824681Z,"Myanmar: 1,400 displacements, 15 September - 22 September. According to UNHCR Myanmar, a total of 1400 people were displaced in Kayah State, Myanmar due to non-international armed conflict (niac) on 15 September UNHCR Myanmar - 22 September 2025",,Non-International armed conflict (NIAC)
193470,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,100,9/22/2025,9/15/2025,9/22/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-26T09:28:41.876202Z,"Myanmar: 100 displacements, 15 September - 22 September. Non-international armed conflict (niac) resulted in a total of 100 people being displaced in Kayin State, Myanmar on 15 September, according to UNHCR Myanmar. UNHCR Myanmar - 22 September 2025",,Non-International armed conflict (NIAC)
192904,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Triangulation,Conflict,total,1000,9/15/2025,9/8/2025,9/15/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-09-22T08:44:37.416911Z,"Myanmar: 1,000 displacements, 08 September - 15 September. According to UNHCR Myanmar, a total of 1000 people were displaced in North Shan State, Shan State, Myanmar due to non-international armed conflict (niac) on 8 September UNHCR Myanmar - 15 September 2025",,Non-International armed conflict (NIAC)
192905,Myanmar,MMR,17.08325,97.333733,"[17.08325, 97.333733]",Triangulation,Conflict,total,4100,9/15/2025,9/8/2025,9/15/2025,2025,29142,Myanmar: Non-International armed conflict (NIAC) - Mon State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Mon State, Myanmar","17.08325, 97.333733",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-22T08:44:37.480433Z,"Myanmar: 4,100 displacements, 08 September - 15 September. A total of 4100 people were displaced due to non-international armed conflict (niac) on 8 September in Mon State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 15 September 2025",,Non-International armed conflict (NIAC)
192906,Myanmar,MMR,19.28125,97.329178,"[19.28125, 97.329178]",Triangulation,Conflict,total,100,9/15/2025,9/8/2025,9/15/2025,2025,29148,Myanmar: Non-International armed conflict (NIAC) - Kayah State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayah State, Myanmar","19.28125, 97.329178",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-22T08:44:37.537677Z,"Myanmar: 100 displacements, 08 September - 15 September. A total of 100 people were displaced due to non-international armed conflict (niac) on 8 September in Kayah State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 15 September 2025",,Non-International armed conflict (NIAC)
192907,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Triangulation,Conflict,total,100,9/15/2025,9/8/2025,9/15/2025,2025,29143,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-22T08:44:37.590989Z,"Myanmar: 100 displacements, 08 September - 15 September. Non-international armed conflict (niac) resulted in a total of 100 people being displaced in Tanintharyi Region, Myanmar on 8 September, according to UNHCR Myanmar. UNHCR Myanmar - 15 September 2025",,Non-International armed conflict (NIAC)
192908,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,4100,9/15/2025,9/8/2025,9/15/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-22T08:44:37.646680Z,"Myanmar: 4,100 displacements, 08 September - 15 September. Non-international armed conflict (niac) resulted in a total of 4100 people being displaced in Kayin State, Myanmar on 8 September, according to UNHCR Myanmar. UNHCR Myanmar - 15 September 2025",,Non-International armed conflict (NIAC)
192909,Myanmar,MMR,20.274799,94.736221,"[20.274799, 94.736221]",Triangulation,Conflict,total,200,9/15/2025,9/8/2025,9/15/2025,2025,29145,Myanmar: Non-International armed conflict (NIAC) - Magway Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Magway Region, Myanmar","20.274799, 94.736221",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-22T08:44:37.702233Z,"Myanmar: 200 displacements, 08 September - 15 September. Non-international armed conflict (niac) resulted in a total of 200 people being displaced in Magway Region, Myanmar on 8 September, according to UNHCR Myanmar. UNHCR Myanmar - 15 September 2025",,Non-International armed conflict (NIAC)
192910,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Triangulation,Conflict,total,4000,9/15/2025,9/8/2025,9/15/2025,2025,29146,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-22T08:44:37.754689Z,"Myanmar: 4,000 displacements, 08 September - 15 September. According to UNHCR Myanmar, a total of 4000 people were displaced in Sagaing, Myanmar due to non-international armed conflict (niac) on 8 September UNHCR Myanmar - 15 September 2025",,Non-International armed conflict (NIAC)
192470,Myanmar,MMR,17.08325,97.333733,"[17.08325, 97.333733]",Triangulation,Conflict,total,700,9/8/2025,9/1/2025,9/8/2025,2025,29142,Myanmar: Non-International armed conflict (NIAC) - Mon State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Mon State, Myanmar","17.08325, 97.333733",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-15T09:00:29.483369Z,"Myanmar: 700 displacements, 01 September - 08 September. According to UNHCR Myanmar, a total of 700 people were displaced in Mon State, Myanmar due to non-international armed conflict (niac) on 1 September UNHCR Myanmar - 08 September 2025",,Non-International armed conflict (NIAC)
192471,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Triangulation,Conflict,total,4900,9/8/2025,9/1/2025,9/8/2025,2025,29143,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-15T09:00:29.537581Z,"Myanmar: 4,900 displacements, 01 September - 08 September. Non-international armed conflict (niac) resulted in a total of 4900 people being displaced in Tanintharyi Region, Myanmar on 1 September, according to UNHCR Myanmar. UNHCR Myanmar - 08 September 2025",,Non-International armed conflict (NIAC)
192472,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Triangulation,Conflict,total,100,9/8/2025,9/1/2025,9/8/2025,2025,29147,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-15T09:00:29.588280Z,"Myanmar: 100 displacements, 01 September - 08 September. A total of 100 people were displaced due to non-international armed conflict (niac) on 1 September in Kachin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 08 September 2025",,Non-International armed conflict (NIAC)
192473,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,600,9/8/2025,9/1/2025,9/8/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-15T09:00:29.634435Z,"Myanmar: 600 displacements, 01 September - 08 September. According to UNHCR Myanmar, a total of 600 people were displaced in Kayin State, Myanmar due to non-international armed conflict (niac) on 1 September UNHCR Myanmar - 08 September 2025",,Non-International armed conflict (NIAC)
191608,Myanmar,MMR,20.171619,96.141724,"[20.171619, 96.141724]",Recommended figure,Disaster,total,134,8/27/2025,8/27/2025,8/27/2025,2025,32888,Myanmar: Flood - Naypyidaw Union Territory (Tatkon Township) - 27/08/2025,,,8/27/2025,8/27/2025,Weather related,Hydrological,Flood,Flood,,Myanmar Fire Services Department (MFSD),,"Tatkon Township, Ottara District, Naypyitaw, Myanmar","20.171619, 96.141724",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-08T13:28:39.991998Z,"Myanmar: 134 displacements (in relief camp), 27 August - 27 August. Flood resulted in a total of 134 people being in relief camp in Tatkon Township, Ottara District, Naypyitaw, Myanmar on 27 August, according to national/regional disaster authorities. Myanmar Fire Services Department (MFSD) - 28 August 2025",,Flood
191028,Myanmar,MMR,20.171619,96.141724,"[20.171619, 96.141724]",Recommended figure,Disaster,total,470,8/26/2025,8/26/2025,8/26/2025,2025,32742,"Philippines, China, Viet Nam, Myanmar: Typhoon Kajiki (locally Isang) - PHL (4 Regions), CHN (Hainan (Sanya)), VNM (9 Provinces), MMR (Naypyidaw (Tatkon Township)) - 22/08/2025",,,8/22/2025,8/26/2025,Weather related,Meteorological,Storm,Typhoon/Hurricane/Cyclone,,ADINet,,"Tatkon Township, Ottara District, Naypyitaw, Myanmar","20.171619, 96.141724",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-01T13:05:38.302891Z,"Myanmar: 470 displacements (in relief camp), 26 August - 26 August. Typhoon Kajiki resulted in a total of 470 people being in relief camp in Tatkon Township, Ottara District, Naypyitaw, Myanmar on 26 August, according to civil society. ADINet - 26 August 2025",,Storm
191324,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Triangulation,Conflict,total,1000,9/1/2025,8/25/2025,9/1/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-09-04T14:33:30.087251Z,"Myanmar: 1,000 displacements, 25 August - 01 September. According to UNHCR Myanmar, a total of 1000 people were displaced in North Shan State, Shan State, Myanmar due to non-international armed conflict (niac) on 25 August UNHCR Myanmar - 01 September 2025",,Non-International armed conflict (NIAC)
191325,Myanmar,MMR,17.08325,97.333733,"[17.08325, 97.333733]",Triangulation,Conflict,total,200,9/1/2025,8/25/2025,9/1/2025,2025,29142,Myanmar: Non-International armed conflict (NIAC) - Mon State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Mon State, Myanmar","17.08325, 97.333733",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-04T14:33:30.162628Z,"Myanmar: 200 displacements, 25 August - 01 September. According to UNHCR Myanmar, a total of 200 people were displaced in Mon State, Myanmar due to non-international armed conflict (niac) on 25 August UNHCR Myanmar - 01 September 2025",,Non-International armed conflict (NIAC)
191326,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Triangulation,Conflict,total,1200,9/1/2025,8/25/2025,9/1/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-09-04T14:33:30.226228Z,"Myanmar: 1,200 displacements, 25 August - 01 September. Non-international armed conflict (niac) resulted in a total of 1200 people being displaced in South Shan State, Shan State, Myanmar on 25 August, according to UNHCR Myanmar. UNHCR Myanmar - 01 September 2025",,Non-International armed conflict (NIAC)
191327,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Triangulation,Conflict,total,800,9/1/2025,8/25/2025,9/1/2025,2025,29143,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-04T14:33:30.298172Z,"Myanmar: 800 displacements, 25 August - 01 September. According to UNHCR Myanmar, a total of 800 people were displaced in Tanintharyi Region, Myanmar due to non-international armed conflict (niac) on 25 August UNHCR Myanmar - 01 September 2025",,Non-International armed conflict (NIAC)
191328,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,100,9/1/2025,8/25/2025,9/1/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-04T14:33:30.359688Z,"Myanmar: 100 displacements, 25 August - 01 September. Non-international armed conflict (niac) resulted in a total of 100 people being displaced in Kayin State, Myanmar on 25 August, according to UNHCR Myanmar. UNHCR Myanmar - 01 September 2025",,Non-International armed conflict (NIAC)
191329,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Triangulation,Conflict,total,1000,9/1/2025,8/25/2025,9/1/2025,2025,29144,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-04T14:33:30.429372Z,"Myanmar: 1,000 displacements, 25 August - 01 September. Non-international armed conflict (niac) resulted in a total of 1000 people being displaced in Rakhine Central, Myanmar on 25 August, according to UNHCR Myanmar. UNHCR Myanmar - 01 September 2025",,Non-International armed conflict (NIAC)
191330,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Triangulation,Conflict,total,2800,9/1/2025,8/25/2025,9/1/2025,2025,29146,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-04T14:33:30.492491Z,"Myanmar: 2,800 displacements, 25 August - 01 September. A total of 2800 people were displaced due to non-international armed conflict (niac) on 25 August in Sagaing, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 01 September 2025",,Non-International armed conflict (NIAC)
191208,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Triangulation,Conflict,total,7300,8/25/2025,8/18/2025,8/25/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-09-03T12:32:20.681941Z,"Myanmar: 7,300 displacements, 18 August - 25 August. Non-international armed conflict (niac) resulted in a total of 7300 people being displaced in North Shan State, Shan State, Myanmar on 18 August, according to UNHCR Myanmar. UNHCR Myanmar - 25 August 2025",,Non-International armed conflict (NIAC)
191209,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Triangulation,Conflict,total,6300,8/25/2025,8/18/2025,8/25/2025,2025,29143,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-03T12:32:20.743363Z,"Myanmar: 6,300 displacements, 18 August - 25 August. A total of 6300 people were displaced due to non-international armed conflict (niac) on 18 August in Tanintharyi Region, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 25 August 2025",,Non-International armed conflict (NIAC)
